date_time,Date,Time,Day_of_Week,school,company,weather,traffic,travel_time,day,hour,travel_time_minutes
7/28/2023 22:00,7/28/2023,22:00,Friday,lite,lite,sunny,lite,3:08,28,22,188
7/28/2023 23:00,7/28/2023,23:00,Friday,lite,lite,sunny,lite,3:00,28,23,180
7/29/2023 0:00,7/29/2023,0:00,Saturday,lite,lite,sunny,lite,3:00,29,0,180
7/29/2023 1:00,7/29/2023,1:00,Saturday,lite,lite,sunny,lite,3:01,29,1,181
7/29/2023 2:00,7/29/2023,2:00,Saturday,lite,lite,sunny,lite,3:12,29,2,192
7/29/2023 3:00,7/29/2023,3:00,Saturday,lite,lite,sunny,lite,3:10,29,3,190
7/29/2023 4:00,7/29/2023,4:00,Saturday,lite,lite,sunny,lite,3:10,29,4,190
7/29/2023 5:00,7/29/2023,5:00,Saturday,lite,lite,sunny,lite,3:11,29,5,191
7/29/2023 6:00,7/29/2023,6:00,Saturday,lite,lite,sunny,lite,3:00,29,6,180
7/29/2023 7:00,7/29/2023,7:00,Saturday,lite,lite,sunny,lite,3:14,29,7,194
7/29/2023 8:00,7/29/2023,8:00,Saturday,lite,lite,sunny,lite,3:00,29,8,180
7/29/2023 9:00,7/29/2023,9:00,Saturday,lite,lite,sunny,lite,3:08,29,9,188
7/29/2023 10:00,7/29/2023,10:00,Saturday,lite,lite,sunny,lite,3:15,29,10,195
7/29/2023 11:00,7/29/2023,11:00,Saturday,lite,lite,sunny,lite,3:03,29,11,183
7/29/2023 12:00,7/29/2023,12:00,Saturday,lite,lite,sunny,lite,3:11,29,12,191
7/29/2023 13:00,7/29/2023,13:00,Saturday,lite,lite,sunny,lite,3:01,29,13,181
7/29/2023 14:00,7/29/2023,14:00,Saturday,lite,lite,sunny,lite,3:04,29,14,184
7/29/2023 15:00,7/29/2023,15:00,Saturday,lite,lite,sunny,lite,3:13,29,15,193
7/29/2023 16:00,7/29/2023,16:00,Saturday,lite,lite,sunny,lite,3:08,29,16,188
7/29/2023 17:00,7/29/2023,17:00,Saturday,lite,lite,sunny,lite,3:07,29,17,187
7/29/2023 18:00,7/29/2023,18:00,Saturday,lite,lite,sunny,lite,3:03,29,18,183
7/29/2023 19:00,7/29/2023,19:00,Saturday,lite,lite,sunny,lite,3:13,29,19,193
7/29/2023 20:00,7/29/2023,20:00,Saturday,lite,lite,sunny,lite,3:03,29,20,183
7/29/2023 21:00,7/29/2023,21:00,Saturday,lite,lite,sunny,lite,3:08,29,21,188
7/29/2023 22:00,7/29/2023,22:00,Saturday,lite,lite,sunny,lite,3:05,29,22,185
7/29/2023 23:00,7/29/2023,23:00,Saturday,lite,lite,sunny,lite,3:01,29,23,181
7/30/2023 0:00,7/30/2023,0:00,Sunday,lite,lite,sunny,lite,3:05,30,0,185
7/30/2023 1:00,7/30/2023,1:00,Sunday,lite,lite,sunny,lite,3:02,30,1,182
7/30/2023 2:00,7/30/2023,2:00,Sunday,lite,lite,sunny,lite,3:05,30,2,185
7/30/2023 3:00,7/30/2023,3:00,Sunday,lite,lite,sunny,lite,3:01,30,3,181
7/30/2023 4:00,7/30/2023,4:00,Sunday,lite,lite,sunny,lite,3:04,30,4,184
7/30/2023 5:00,7/30/2023,5:00,Sunday,lite,lite,sunny,lite,3:12,30,5,192
7/30/2023 6:00,7/30/2023,6:00,Sunday,lite,lite,sunny,lite,3:04,30,6,184
7/30/2023 7:00,7/30/2023,7:00,Sunday,lite,lite,sunny,lite,3:10,30,7,190
7/30/2023 8:00,7/30/2023,8:00,Sunday,lite,lite,sunny,lite,3:12,30,8,192
7/30/2023 9:00,7/30/2023,9:00,Sunday,lite,lite,sunny,lite,3:13,30,9,193
7/30/2023 10:00,7/30/2023,10:00,Sunday,lite,lite,sunny,lite,3:04,30,10,184
7/30/2023 11:00,7/30/2023,11:00,Sunday,lite,lite,sunny,lite,3:02,30,11,182
7/30/2023 12:00,7/30/2023,12:00,Sunday,lite,lite,sunny,lite,3:03,30,12,183
7/30/2023 13:00,7/30/2023,13:00,Sunday,lite,lite,sunny,lite,3:06,30,13,186
7/30/2023 14:00,7/30/2023,14:00,Sunday,lite,lite,sunny,lite,3:07,30,14,187
7/30/2023 15:00,7/30/2023,15:00,Sunday,lite,lite,sunny,lite,3:08,30,15,188
7/30/2023 16:00,7/30/2023,16:00,Sunday,lite,lite,sunny,lite,3:12,30,16,192
7/30/2023 17:00,7/30/2023,17:00,Sunday,lite,lite,sunny,lite,3:03,30,17,183
7/30/2023 18:00,7/30/2023,18:00,Sunday,lite,lite,sunny,lite,3:11,30,18,191
7/30/2023 19:00,7/30/2023,19:00,Sunday,lite,lite,sunny,lite,3:07,30,19,187
7/30/2023 20:00,7/30/2023,20:00,Sunday,lite,lite,sunny,lite,3:00,30,20,180
7/30/2023 21:00,7/30/2023,21:00,Sunday,lite,lite,sunny,lite,3:02,30,21,182
7/30/2023 22:00,7/30/2023,22:00,Sunday,lite,lite,sunny,lite,3:11,30,22,191
7/30/2023 23:00,7/30/2023,23:00,Sunday,lite,lite,sunny,lite,3:02,30,23,182
7/31/2023 0:00,7/31/2023,0:00,Monday,lite,lite,sunny,lite,3:01,31,0,181
7/31/2023 1:00,7/31/2023,1:00,Monday,lite,lite,sunny,lite,3:03,31,1,183
7/31/2023 2:00,7/31/2023,2:00,Monday,lite,lite,sunny,lite,3:07,31,2,187
7/31/2023 3:00,7/31/2023,3:00,Monday,lite,lite,sunny,lite,3:12,31,3,192
7/31/2023 4:00,7/31/2023,4:00,Monday,lite,lite,sunny,lite,3:02,31,4,182
7/31/2023 5:00,7/31/2023,5:00,Monday,lite,lite,sunny,lite,3:13,31,5,193
7/31/2023 6:00,7/31/2023,6:00,Monday,heavy,heavy,sunny,heavy,4:06,31,6,246
7/31/2023 7:00,7/31/2023,7:00,Monday,heavy,heavy,sunny,heavy,3:50,31,7,230
7/31/2023 8:00,7/31/2023,8:00,Monday,heavy,heavy,sunny,heavy,4:07,31,8,247
7/31/2023 9:00,7/31/2023,9:00,Monday,heavy,heavy,sunny,heavy,3:51,31,9,231
7/31/2023 10:00,7/31/2023,10:00,Monday,lite,lite,sunny,moderate,3:36,31,10,216
7/31/2023 11:00,7/31/2023,11:00,Monday,lite,lite,sunny,moderate,3:27,31,11,207
7/31/2023 12:00,7/31/2023,12:00,Monday,lite,lite,sunny,moderate,3:25,31,12,205
7/31/2023 13:00,7/31/2023,13:00,Monday,heavy,lite,sunny,moderate,3:34,31,13,214
7/31/2023 14:00,7/31/2023,14:00,Monday,heavy,lite,sunny,moderate,3:27,31,14,207
7/31/2023 15:00,7/31/2023,15:00,Monday,heavy,lite,sunny,moderate,3:45,31,15,225
7/31/2023 16:00,7/31/2023,16:00,Monday,heavy,heavy,sunny,heavy,4:14,31,16,254
7/31/2023 17:00,7/31/2023,17:00,Monday,heavy,heavy,sunny,heavy,4:02,31,17,242
7/31/2023 18:00,7/31/2023,18:00,Monday,heavy,heavy,sunny,heavy,3:52,31,18,232
7/31/2023 19:00,7/31/2023,19:00,Monday,heavy,heavy,sunny,heavy,3:50,31,19,230
7/31/2023 20:00,7/31/2023,20:00,Monday,heavy,heavy,sunny,heavy,3:57,31,20,237
7/31/2023 21:00,7/31/2023,21:00,Monday,lite,lite,sunny,lite,3:07,31,21,187
7/31/2023 22:00,7/31/2023,22:00,Monday,lite,lite,sunny,lite,3:03,31,22,183
7/31/2023 23:00,7/31/2023,23:00,Monday,lite,lite,sunny,lite,3:00,31,23,180
8/1/2023 0:00,8/1/2023,0:00,Tuesday,lite,lite,sunny,lite,3:11,1,0,191
8/1/2023 1:00,8/1/2023,1:00,Tuesday,lite,lite,sunny,lite,3:14,1,1,194
8/1/2023 2:00,8/1/2023,2:00,Tuesday,lite,lite,sunny,lite,3:13,1,2,193
8/1/2023 3:00,8/1/2023,3:00,Tuesday,lite,lite,sunny,lite,3:12,1,3,192
8/1/2023 4:00,8/1/2023,4:00,Tuesday,lite,lite,sunny,lite,3:10,1,4,190
8/1/2023 5:00,8/1/2023,5:00,Tuesday,lite,lite,sunny,lite,3:13,1,5,193
8/1/2023 6:00,8/1/2023,6:00,Tuesday,heavy,heavy,sunny,heavy,3:55,1,6,235
8/1/2023 7:00,8/1/2023,7:00,Tuesday,heavy,heavy,sunny,heavy,3:58,1,7,238
8/1/2023 8:00,8/1/2023,8:00,Tuesday,heavy,heavy,sunny,heavy,4:00,1,8,240
8/1/2023 9:00,8/1/2023,9:00,Tuesday,heavy,heavy,sunny,heavy,4:04,1,9,244
8/1/2023 10:00,8/1/2023,10:00,Tuesday,lite,lite,sunny,moderate,3:37,1,10,217
8/1/2023 11:00,8/1/2023,11:00,Tuesday,lite,lite,sunny,moderate,3:26,1,11,206
8/1/2023 12:00,8/1/2023,12:00,Tuesday,lite,lite,sunny,moderate,3:20,1,12,200
8/1/2023 13:00,8/1/2023,13:00,Tuesday,heavy,lite,sunny,moderate,3:27,1,13,207
8/1/2023 14:00,8/1/2023,14:00,Tuesday,heavy,lite,sunny,moderate,3:30,1,14,210
8/1/2023 15:00,8/1/2023,15:00,Tuesday,heavy,lite,sunny,moderate,3:35,1,15,215
8/1/2023 16:00,8/1/2023,16:00,Tuesday,heavy,heavy,sunny,heavy,4:01,1,16,241
8/1/2023 17:00,8/1/2023,17:00,Tuesday,heavy,heavy,sunny,heavy,4:09,1,17,249
8/1/2023 18:00,8/1/2023,18:00,Tuesday,heavy,heavy,sunny,heavy,4:02,1,18,242
8/1/2023 19:00,8/1/2023,19:00,Tuesday,heavy,heavy,sunny,heavy,3:47,1,19,227
8/1/2023 20:00,8/1/2023,20:00,Tuesday,heavy,heavy,sunny,heavy,4:04,1,20,244
8/1/2023 21:00,8/1/2023,21:00,Tuesday,lite,lite,sunny,lite,3:09,1,21,189
8/1/2023 22:00,8/1/2023,22:00,Tuesday,lite,lite,sunny,lite,3:00,1,22,180
8/1/2023 23:00,8/1/2023,23:00,Tuesday,lite,lite,sunny,lite,3:04,1,23,184
8/2/2023 0:00,8/2/2023,0:00,Wednesday,lite,lite,sunny,lite,3:11,2,0,191
8/2/2023 1:00,8/2/2023,1:00,Wednesday,lite,lite,sunny,lite,3:05,2,1,185
8/2/2023 2:00,8/2/2023,2:00,Wednesday,lite,lite,sunny,lite,3:08,2,2,188
8/2/2023 3:00,8/2/2023,3:00,Wednesday,lite,lite,sunny,lite,3:12,2,3,192
8/2/2023 4:00,8/2/2023,4:00,Wednesday,lite,lite,sunny,lite,3:00,2,4,180
8/2/2023 5:00,8/2/2023,5:00,Wednesday,lite,lite,sunny,lite,3:02,2,5,182
8/2/2023 6:00,8/2/2023,6:00,Wednesday,heavy,heavy,sunny,heavy,3:50,2,6,230
8/2/2023 7:00,8/2/2023,7:00,Wednesday,heavy,heavy,sunny,heavy,4:00,2,7,240
8/2/2023 8:00,8/2/2023,8:00,Wednesday,heavy,heavy,sunny,heavy,3:57,2,8,237
8/2/2023 9:00,8/2/2023,9:00,Wednesday,heavy,heavy,sunny,heavy,3:48,2,9,228
8/2/2023 10:00,8/2/2023,10:00,Wednesday,lite,lite,sunny,moderate,3:20,2,10,200
8/2/2023 11:00,8/2/2023,11:00,Wednesday,lite,lite,sunny,moderate,3:41,2,11,221
8/2/2023 12:00,8/2/2023,12:00,Wednesday,lite,lite,sunny,moderate,3:30,2,12,210
8/2/2023 13:00,8/2/2023,13:00,Wednesday,heavy,lite,sunny,moderate,3:43,2,13,223
8/2/2023 14:00,8/2/2023,14:00,Wednesday,heavy,lite,sunny,moderate,3:35,2,14,215
8/2/2023 15:00,8/2/2023,15:00,Wednesday,heavy,lite,sunny,moderate,3:19,2,15,199
8/2/2023 16:00,8/2/2023,16:00,Wednesday,heavy,heavy,sunny,heavy,4:00,2,16,240
8/2/2023 17:00,8/2/2023,17:00,Wednesday,heavy,heavy,sunny,heavy,4:01,2,17,241
8/2/2023 18:00,8/2/2023,18:00,Wednesday,heavy,heavy,sunny,heavy,4:12,2,18,252
8/2/2023 19:00,8/2/2023,19:00,Wednesday,heavy,heavy,sunny,heavy,3:56,2,19,236
8/2/2023 20:00,8/2/2023,20:00,Wednesday,heavy,heavy,sunny,heavy,4:12,2,20,252
8/2/2023 21:00,8/2/2023,21:00,Wednesday,lite,lite,sunny,lite,3:03,2,21,183
8/2/2023 22:00,8/2/2023,22:00,Wednesday,lite,lite,sunny,lite,3:03,2,22,183
8/2/2023 23:00,8/2/2023,23:00,Wednesday,lite,lite,sunny,lite,3:12,2,23,192
8/3/2023 0:00,8/3/2023,0:00,Thursday,lite,lite,sunny,lite,3:01,3,0,181
8/3/2023 1:00,8/3/2023,1:00,Thursday,lite,lite,sunny,lite,3:13,3,1,193
8/3/2023 2:00,8/3/2023,2:00,Thursday,lite,lite,sunny,lite,3:13,3,2,193
8/3/2023 3:00,8/3/2023,3:00,Thursday,lite,lite,sunny,lite,3:13,3,3,193
8/3/2023 4:00,8/3/2023,4:00,Thursday,lite,lite,sunny,lite,3:13,3,4,193
8/3/2023 5:00,8/3/2023,5:00,Thursday,lite,lite,sunny,lite,3:10,3,5,190
8/3/2023 6:00,8/3/2023,6:00,Thursday,heavy,heavy,sunny,heavy,4:11,3,6,251
8/3/2023 7:00,8/3/2023,7:00,Thursday,heavy,heavy,sunny,heavy,3:58,3,7,238
8/3/2023 8:00,8/3/2023,8:00,Thursday,heavy,heavy,sunny,heavy,4:13,3,8,253
8/3/2023 9:00,8/3/2023,9:00,Thursday,heavy,heavy,sunny,heavy,4:01,3,9,241
8/3/2023 10:00,8/3/2023,10:00,Thursday,lite,lite,sunny,moderate,3:26,3,10,206
8/3/2023 11:00,8/3/2023,11:00,Thursday,lite,lite,sunny,moderate,3:25,3,11,205
8/3/2023 12:00,8/3/2023,12:00,Thursday,lite,lite,sunny,moderate,3:23,3,12,203
8/3/2023 13:00,8/3/2023,13:00,Thursday,heavy,lite,sunny,moderate,3:20,3,13,200
8/3/2023 14:00,8/3/2023,14:00,Thursday,heavy,lite,sunny,moderate,3:18,3,14,198
8/3/2023 15:00,8/3/2023,15:00,Thursday,heavy,lite,sunny,moderate,3:21,3,15,201
8/3/2023 16:00,8/3/2023,16:00,Thursday,heavy,heavy,sunny,heavy,4:03,3,16,243
8/3/2023 17:00,8/3/2023,17:00,Thursday,heavy,heavy,sunny,heavy,3:59,3,17,239
8/3/2023 18:00,8/3/2023,18:00,Thursday,heavy,heavy,sunny,heavy,3:47,3,18,227
8/3/2023 19:00,8/3/2023,19:00,Thursday,heavy,heavy,sunny,heavy,4:06,3,19,246
8/3/2023 20:00,8/3/2023,20:00,Thursday,heavy,heavy,sunny,heavy,3:58,3,20,238
8/3/2023 21:00,8/3/2023,21:00,Thursday,lite,lite,sunny,lite,3:02,3,21,182
8/3/2023 22:00,8/3/2023,22:00,Thursday,lite,lite,sunny,lite,3:07,3,22,187
8/3/2023 23:00,8/3/2023,23:00,Thursday,lite,lite,sunny,lite,3:10,3,23,190
8/4/2023 0:00,8/4/2023,0:00,Friday,lite,lite,sunny,lite,3:09,4,0,189
8/4/2023 1:00,8/4/2023,1:00,Friday,lite,lite,sunny,lite,3:03,4,1,183
8/4/2023 2:00,8/4/2023,2:00,Friday,lite,lite,sunny,lite,3:11,4,2,191
8/4/2023 3:00,8/4/2023,3:00,Friday,lite,lite,sunny,lite,3:11,4,3,191
8/4/2023 4:00,8/4/2023,4:00,Friday,lite,lite,sunny,lite,3:05,4,4,185
8/4/2023 5:00,8/4/2023,5:00,Friday,lite,lite,sunny,lite,3:09,4,5,189
8/4/2023 6:00,8/4/2023,6:00,Friday,heavy,heavy,sunny,heavy,3:58,4,6,238
8/4/2023 7:00,8/4/2023,7:00,Friday,heavy,heavy,sunny,heavy,3:51,4,7,231
8/4/2023 8:00,8/4/2023,8:00,Friday,heavy,heavy,sunny,heavy,3:52,4,8,232
8/4/2023 9:00,8/4/2023,9:00,Friday,heavy,heavy,sunny,heavy,4:11,4,9,251
8/4/2023 10:00,8/4/2023,10:00,Friday,lite,lite,sunny,moderate,3:43,4,10,223
8/4/2023 11:00,8/4/2023,11:00,Friday,lite,lite,sunny,moderate,3:37,4,11,217
8/4/2023 12:00,8/4/2023,12:00,Friday,lite,lite,sunny,moderate,3:35,4,12,215
8/4/2023 13:00,8/4/2023,13:00,Friday,heavy,lite,sunny,moderate,3:39,4,13,219
8/4/2023 14:00,8/4/2023,14:00,Friday,heavy,lite,sunny,moderate,3:20,4,14,200
8/4/2023 15:00,8/4/2023,15:00,Friday,heavy,lite,sunny,moderate,3:45,4,15,225
8/4/2023 16:00,8/4/2023,16:00,Friday,heavy,heavy,sunny,heavy,3:59,4,16,239
8/4/2023 17:00,8/4/2023,17:00,Friday,heavy,heavy,sunny,heavy,4:06,4,17,246
8/4/2023 18:00,8/4/2023,18:00,Friday,heavy,heavy,sunny,heavy,3:49,4,18,229
8/4/2023 19:00,8/4/2023,19:00,Friday,heavy,heavy,sunny,heavy,4:00,4,19,240
8/4/2023 20:00,8/4/2023,20:00,Friday,heavy,heavy,sunny,heavy,4:03,4,20,243
8/4/2023 21:00,8/4/2023,21:00,Friday,lite,lite,sunny,lite,3:02,4,21,182
8/4/2023 22:00,8/4/2023,22:00,Friday,lite,lite,sunny,lite,3:06,4,22,186
8/4/2023 23:00,8/4/2023,23:00,Friday,lite,lite,sunny,lite,3:10,4,23,190
8/5/2023 0:00,8/5/2023,0:00,Saturday,lite,lite,sunny,lite,3:08,5,0,188
8/5/2023 1:00,8/5/2023,1:00,Saturday,lite,lite,sunny,lite,3:10,5,1,190
8/5/2023 2:00,8/5/2023,2:00,Saturday,lite,lite,sunny,lite,3:10,5,2,190
8/5/2023 3:00,8/5/2023,3:00,Saturday,lite,lite,sunny,lite,3:06,5,3,186
8/5/2023 4:00,8/5/2023,4:00,Saturday,lite,lite,sunny,lite,3:13,5,4,193
8/5/2023 5:00,8/5/2023,5:00,Saturday,lite,lite,sunny,lite,3:01,5,5,181
8/5/2023 6:00,8/5/2023,6:00,Saturday,lite,lite,sunny,lite,3:06,5,6,186
8/5/2023 7:00,8/5/2023,7:00,Saturday,lite,lite,sunny,lite,3:13,5,7,193
8/5/2023 8:00,8/5/2023,8:00,Saturday,lite,lite,sunny,lite,3:01,5,8,181
8/5/2023 9:00,8/5/2023,9:00,Saturday,lite,lite,sunny,lite,3:12,5,9,192
8/5/2023 10:00,8/5/2023,10:00,Saturday,lite,lite,sunny,lite,3:11,5,10,191
8/5/2023 11:00,8/5/2023,11:00,Saturday,lite,lite,sunny,lite,3:15,5,11,195
8/5/2023 12:00,8/5/2023,12:00,Saturday,lite,lite,sunny,lite,3:04,5,12,184
8/5/2023 13:00,8/5/2023,13:00,Saturday,lite,lite,sunny,lite,3:04,5,13,184
8/5/2023 14:00,8/5/2023,14:00,Saturday,lite,lite,sunny,lite,3:00,5,14,180
8/5/2023 15:00,8/5/2023,15:00,Saturday,lite,lite,sunny,lite,3:07,5,15,187
8/5/2023 16:00,8/5/2023,16:00,Saturday,lite,lite,sunny,lite,3:10,5,16,190
8/5/2023 17:00,8/5/2023,17:00,Saturday,lite,lite,sunny,lite,3:05,5,17,185
8/5/2023 18:00,8/5/2023,18:00,Saturday,lite,lite,sunny,lite,3:12,5,18,192
8/5/2023 19:00,8/5/2023,19:00,Saturday,lite,lite,sunny,lite,3:06,5,19,186
8/5/2023 20:00,8/5/2023,20:00,Saturday,lite,lite,sunny,lite,3:11,5,20,191
8/5/2023 21:00,8/5/2023,21:00,Saturday,lite,lite,sunny,lite,3:10,5,21,190
8/5/2023 22:00,8/5/2023,22:00,Saturday,lite,lite,sunny,lite,3:04,5,22,184
8/5/2023 23:00,8/5/2023,23:00,Saturday,lite,lite,sunny,lite,3:06,5,23,186
8/6/2023 0:00,8/6/2023,0:00,Sunday,lite,lite,sunny,lite,3:04,6,0,184
8/6/2023 1:00,8/6/2023,1:00,Sunday,lite,lite,sunny,lite,3:06,6,1,186
8/6/2023 2:00,8/6/2023,2:00,Sunday,lite,lite,sunny,lite,3:03,6,2,183
8/6/2023 3:00,8/6/2023,3:00,Sunday,lite,lite,sunny,lite,3:02,6,3,182
8/6/2023 4:00,8/6/2023,4:00,Sunday,lite,lite,sunny,lite,3:04,6,4,184
8/6/2023 5:00,8/6/2023,5:00,Sunday,lite,lite,sunny,lite,3:07,6,5,187
8/6/2023 6:00,8/6/2023,6:00,Sunday,lite,lite,sunny,lite,3:14,6,6,194
8/6/2023 7:00,8/6/2023,7:00,Sunday,lite,lite,sunny,lite,3:07,6,7,187
8/6/2023 8:00,8/6/2023,8:00,Sunday,lite,lite,sunny,lite,3:04,6,8,184
8/6/2023 9:00,8/6/2023,9:00,Sunday,lite,lite,sunny,lite,3:08,6,9,188
8/6/2023 10:00,8/6/2023,10:00,Sunday,lite,lite,sunny,lite,3:07,6,10,187
8/6/2023 11:00,8/6/2023,11:00,Sunday,lite,lite,sunny,lite,3:13,6,11,193
8/6/2023 12:00,8/6/2023,12:00,Sunday,lite,lite,sunny,lite,3:01,6,12,181
8/6/2023 13:00,8/6/2023,13:00,Sunday,lite,lite,sunny,lite,3:10,6,13,190
8/6/2023 14:00,8/6/2023,14:00,Sunday,lite,lite,sunny,lite,3:12,6,14,192
8/6/2023 15:00,8/6/2023,15:00,Sunday,lite,lite,sunny,lite,3:08,6,15,188
8/6/2023 16:00,8/6/2023,16:00,Sunday,lite,lite,sunny,lite,3:05,6,16,185
8/6/2023 17:00,8/6/2023,17:00,Sunday,lite,lite,sunny,lite,3:04,6,17,184
8/6/2023 18:00,8/6/2023,18:00,Sunday,lite,lite,sunny,lite,3:00,6,18,180
8/6/2023 19:00,8/6/2023,19:00,Sunday,lite,lite,sunny,lite,3:14,6,19,194
8/6/2023 20:00,8/6/2023,20:00,Sunday,lite,lite,sunny,lite,3:02,6,20,182
8/6/2023 21:00,8/6/2023,21:00,Sunday,lite,lite,sunny,lite,3:07,6,21,187
8/6/2023 22:00,8/6/2023,22:00,Sunday,lite,lite,sunny,lite,3:13,6,22,193
8/6/2023 23:00,8/6/2023,23:00,Sunday,lite,lite,sunny,lite,3:09,6,23,189
8/7/2023 0:00,8/7/2023,0:00,Monday,lite,lite,sunny,lite,3:07,7,0,187
8/7/2023 1:00,8/7/2023,1:00,Monday,lite,lite,sunny,lite,3:06,7,1,186
8/7/2023 2:00,8/7/2023,2:00,Monday,lite,lite,sunny,lite,3:05,7,2,185
8/7/2023 3:00,8/7/2023,3:00,Monday,lite,lite,sunny,lite,3:02,7,3,182
8/7/2023 4:00,8/7/2023,4:00,Monday,lite,lite,sunny,lite,3:00,7,4,180
8/7/2023 5:00,8/7/2023,5:00,Monday,lite,lite,sunny,lite,3:15,7,5,195
8/7/2023 6:00,8/7/2023,6:00,Monday,heavy,heavy,sunny,heavy,3:53,7,6,233
8/7/2023 7:00,8/7/2023,7:00,Monday,heavy,heavy,sunny,heavy,3:56,7,7,236
8/7/2023 8:00,8/7/2023,8:00,Monday,heavy,heavy,sunny,heavy,4:13,7,8,253
8/7/2023 9:00,8/7/2023,9:00,Monday,heavy,heavy,sunny,heavy,4:12,7,9,252
8/7/2023 10:00,8/7/2023,10:00,Monday,lite,lite,sunny,moderate,3:29,7,10,209
8/7/2023 11:00,8/7/2023,11:00,Monday,lite,lite,sunny,moderate,3:24,7,11,204
8/7/2023 12:00,8/7/2023,12:00,Monday,lite,lite,sunny,moderate,3:39,7,12,219
8/7/2023 13:00,8/7/2023,13:00,Monday,heavy,lite,sunny,moderate,3:19,7,13,199
8/7/2023 14:00,8/7/2023,14:00,Monday,heavy,lite,sunny,moderate,3:34,7,14,214
8/7/2023 15:00,8/7/2023,15:00,Monday,heavy,lite,sunny,moderate,3:30,7,15,210
8/7/2023 16:00,8/7/2023,16:00,Monday,heavy,heavy,sunny,heavy,4:05,7,16,245
8/7/2023 17:00,8/7/2023,17:00,Monday,heavy,heavy,sunny,heavy,4:00,7,17,240
8/7/2023 18:00,8/7/2023,18:00,Monday,heavy,heavy,sunny,heavy,4:06,7,18,246
8/7/2023 19:00,8/7/2023,19:00,Monday,heavy,heavy,sunny,heavy,4:06,7,19,246
8/7/2023 20:00,8/7/2023,20:00,Monday,heavy,heavy,sunny,heavy,4:12,7,20,252
8/7/2023 21:00,8/7/2023,21:00,Monday,lite,lite,sunny,lite,3:07,7,21,187
8/7/2023 22:00,8/7/2023,22:00,Monday,lite,lite,sunny,lite,3:05,7,22,185
8/7/2023 23:00,8/7/2023,23:00,Monday,lite,lite,sunny,lite,3:06,7,23,186
8/8/2023 0:00,8/8/2023,0:00,Tuesday,lite,lite,sunny,lite,3:12,8,0,192
8/8/2023 1:00,8/8/2023,1:00,Tuesday,lite,lite,sunny,lite,3:10,8,1,190
8/8/2023 2:00,8/8/2023,2:00,Tuesday,lite,lite,sunny,lite,3:10,8,2,190
8/8/2023 3:00,8/8/2023,3:00,Tuesday,lite,lite,sunny,lite,3:06,8,3,186
8/8/2023 4:00,8/8/2023,4:00,Tuesday,lite,lite,sunny,lite,3:01,8,4,181
8/8/2023 5:00,8/8/2023,5:00,Tuesday,lite,lite,sunny,lite,3:14,8,5,194
8/8/2023 6:00,8/8/2023,6:00,Tuesday,heavy,heavy,sunny,heavy,3:51,8,6,231
8/8/2023 7:00,8/8/2023,7:00,Tuesday,heavy,heavy,sunny,heavy,3:50,8,7,230
8/8/2023 8:00,8/8/2023,8:00,Tuesday,heavy,heavy,sunny,heavy,3:46,8,8,226
8/8/2023 9:00,8/8/2023,9:00,Tuesday,heavy,heavy,sunny,heavy,3:48,8,9,228
8/8/2023 10:00,8/8/2023,10:00,Tuesday,lite,lite,sunny,moderate,3:42,8,10,222
8/8/2023 11:00,8/8/2023,11:00,Tuesday,lite,lite,sunny,moderate,3:42,8,11,222
8/8/2023 12:00,8/8/2023,12:00,Tuesday,lite,lite,sunny,moderate,3:44,8,12,224
8/8/2023 13:00,8/8/2023,13:00,Tuesday,heavy,lite,sunny,moderate,3:35,8,13,215
8/8/2023 14:00,8/8/2023,14:00,Tuesday,heavy,lite,sunny,moderate,3:38,8,14,218
8/8/2023 15:00,8/8/2023,15:00,Tuesday,heavy,lite,sunny,moderate,3:38,8,15,218
8/8/2023 16:00,8/8/2023,16:00,Tuesday,heavy,heavy,sunny,heavy,3:47,8,16,227
8/8/2023 17:00,8/8/2023,17:00,Tuesday,heavy,heavy,sunny,heavy,3:56,8,17,236
8/8/2023 18:00,8/8/2023,18:00,Tuesday,heavy,heavy,sunny,heavy,4:02,8,18,242
8/8/2023 19:00,8/8/2023,19:00,Tuesday,heavy,heavy,sunny,heavy,3:57,8,19,237
8/8/2023 20:00,8/8/2023,20:00,Tuesday,heavy,heavy,sunny,heavy,3:48,8,20,228
8/8/2023 21:00,8/8/2023,21:00,Tuesday,lite,lite,sunny,lite,3:12,8,21,192
8/8/2023 22:00,8/8/2023,22:00,Tuesday,lite,lite,sunny,lite,3:04,8,22,184
8/8/2023 23:00,8/8/2023,23:00,Tuesday,lite,lite,sunny,lite,3:02,8,23,182
8/9/2023 0:00,8/9/2023,0:00,Wednesday,lite,lite,sunny,lite,3:13,9,0,193
8/9/2023 1:00,8/9/2023,1:00,Wednesday,lite,lite,sunny,lite,3:04,9,1,184
8/9/2023 2:00,8/9/2023,2:00,Wednesday,lite,lite,sunny,lite,3:01,9,2,181
8/9/2023 3:00,8/9/2023,3:00,Wednesday,lite,lite,sunny,lite,3:04,9,3,184
8/9/2023 4:00,8/9/2023,4:00,Wednesday,lite,lite,sunny,lite,3:02,9,4,182
8/9/2023 5:00,8/9/2023,5:00,Wednesday,lite,lite,sunny,lite,3:08,9,5,188
8/9/2023 6:00,8/9/2023,6:00,Wednesday,heavy,heavy,sunny,heavy,4:05,9,6,245
